,ID,Sexo,Facultad a la que aplicó,Fue admitido
3413,6f6f14ae-fbfc-11eb-9a96-8c8590480788,M,E,S
3414,6f6f14cc-fbfc-11eb-9a96-8c8590480788,M,E,S
3415,6f6f14ea-fbfc-11eb-9a96-8c8590480788,M,E,S
3416,6f6f1508-fbfc-11eb-9a96-8c8590480788,M,E,S
3417,6f6f1530-fbfc-11eb-9a96-8c8590480788,M,E,S
3418,6f6f154e-fbfc-11eb-9a96-8c8590480788,M,E,S
3419,6f6f156c-fbfc-11eb-9a96-8c8590480788,M,E,S
3420,6f6f158a-fbfc-11eb-9a96-8c8590480788,M,E,S
3421,6f6f15a8-fbfc-11eb-9a96-8c8590480788,M,E,S
3422,6f6f15e4-fbfc-11eb-9a96-8c8590480788,M,E,S
3423,6f6f1602-fbfc-11eb-9a96-8c8590480788,M,E,S
3424,6f6f1620-fbfc-11eb-9a96-8c8590480788,M,E,S
3425,6f6f163e-fbfc-11eb-9a96-8c8590480788,M,E,S
3426,6f6f1666-fbfc-11eb-9a96-8c8590480788,M,E,S
3427,6f6f1684-fbfc-11eb-9a96-8c8590480788,M,E,S
3428,6f6f16a2-fbfc-11eb-9a96-8c8590480788,M,E,S
3429,6f6f16c0-fbfc-11eb-9a96-8c8590480788,M,E,S
3430,6f6f16de-fbfc-11eb-9a96-8c8590480788,M,E,S
3431,6f6f16fc-fbfc-11eb-9a96-8c8590480788,M,E,S
3432,6f6f171a-fbfc-11eb-9a96-8c8590480788,M,E,S
3433,6f6f1742-fbfc-11eb-9a96-8c8590480788,M,E,S
3434,6f6f1760-fbfc-11eb-9a96-8c8590480788,M,E,S
3435,6f6f177e-fbfc-11eb-9a96-8c8590480788,M,E,S
3436,6f6f179c-fbfc-11eb-9a96-8c8590480788,M,E,S
3437,6f6f17c4-fbfc-11eb-9a96-8c8590480788,M,E,S
3438,6f6f17e2-fbfc-11eb-9a96-8c8590480788,M,E,S
3439,6f6f1800-fbfc-11eb-9a96-8c8590480788,M,E,S
3440,6f6f181e-fbfc-11eb-9a96-8c8590480788,M,E,S
3441,6f6f183c-fbfc-11eb-9a96-8c8590480788,M,E,S
3442,6f6f1864-fbfc-11eb-9a96-8c8590480788,M,E,S
3443,6f6f1882-fbfc-11eb-9a96-8c8590480788,M,E,S
3444,6f6f18a0-fbfc-11eb-9a96-8c8590480788,M,E,S
3445,6f6f18d2-fbfc-11eb-9a96-8c8590480788,M,E,S
3446,6f6f18f0-fbfc-11eb-9a96-8c8590480788,M,E,S
3447,6f6f190e-fbfc-11eb-9a96-8c8590480788,M,E,S
3448,6f6f1936-fbfc-11eb-9a96-8c8590480788,M,E,S
3449,6f6f1954-fbfc-11eb-9a96-8c8590480788,M,E,S
3450,6f6f1972-fbfc-11eb-9a96-8c8590480788,M,E,S
3451,6f6f1990-fbfc-11eb-9a96-8c8590480788,M,E,S
3452,6f6f19ae-fbfc-11eb-9a96-8c8590480788,M,E,S
3453,6f6f19cc-fbfc-11eb-9a96-8c8590480788,M,E,S
3454,6f6f19ea-fbfc-11eb-9a96-8c8590480788,M,E,S
3455,6f6f1a08-fbfc-11eb-9a96-8c8590480788,M,E,S
3456,6f6f1a30-fbfc-11eb-9a96-8c8590480788,M,E,S
3457,6f6f1a4e-fbfc-11eb-9a96-8c8590480788,M,E,S
3458,6f6f1a6c-fbfc-11eb-9a96-8c8590480788,M,E,S
3459,6f6f1a8a-fbfc-11eb-9a96-8c8590480788,M,E,S
3460,6f6f1aa8-fbfc-11eb-9a96-8c8590480788,M,E,S
3461,6f6f1ac6-fbfc-11eb-9a96-8c8590480788,M,E,S
3462,6f6f1aee-fbfc-11eb-9a96-8c8590480788,M,E,S
3463,6f6f1b0c-fbfc-11eb-9a96-8c8590480788,M,E,S
3464,6f6f1b2a-fbfc-11eb-9a96-8c8590480788,M,E,S
3465,6f6f1b48-fbfc-11eb-9a96-8c8590480788,M,E,S
3466,6f6f1b66-fbfc-11eb-9a96-8c8590480788,M,E,S
3467,6f6f1b84-fbfc-11eb-9a96-8c8590480788,M,E,S
3468,6f6f1bb6-fbfc-11eb-9a96-8c8590480788,M,E,S
3469,6f6f1bde-fbfc-11eb-9a96-8c8590480788,M,E,S
3470,6f6f1bfc-fbfc-11eb-9a96-8c8590480788,M,E,S
3471,6f6f1c1a-fbfc-11eb-9a96-8c8590480788,M,E,S
3472,6f6f1c38-fbfc-11eb-9a96-8c8590480788,M,E,S
3473,6f6f1c60-fbfc-11eb-9a96-8c8590480788,M,E,N
3474,6f6f1c88-fbfc-11eb-9a96-8c8590480788,M,E,N
3475,6f6f1ca6-fbfc-11eb-9a96-8c8590480788,M,E,N
3476,6f6f1cc4-fbfc-11eb-9a96-8c8590480788,M,E,N
3477,6f6f1ce2-fbfc-11eb-9a96-8c8590480788,M,E,N
3478,6f6f1d0a-fbfc-11eb-9a96-8c8590480788,M,E,N
3479,6f6f1d28-fbfc-11eb-9a96-8c8590480788,M,E,N
3480,6f6f1d46-fbfc-11eb-9a96-8c8590480788,M,E,N
3481,6f6f1d64-fbfc-11eb-9a96-8c8590480788,M,E,N
3482,6f6f1d82-fbfc-11eb-9a96-8c8590480788,M,E,N
3483,6f6f1da0-fbfc-11eb-9a96-8c8590480788,M,E,N
3484,6f6f1dc8-fbfc-11eb-9a96-8c8590480788,M,E,N
3485,6f6f1de6-fbfc-11eb-9a96-8c8590480788,M,E,N
3486,6f6f1e04-fbfc-11eb-9a96-8c8590480788,M,E,N
3487,6f6f1e22-fbfc-11eb-9a96-8c8590480788,M,E,N
3488,6f6f1e40-fbfc-11eb-9a96-8c8590480788,M,E,N
3489,6f6f1e5e-fbfc-11eb-9a96-8c8590480788,M,E,N
3490,6f6f1e86-fbfc-11eb-9a96-8c8590480788,M,E,N
3491,6f6f1eb8-fbfc-11eb-9a96-8c8590480788,M,E,N
3492,6f6f1ed6-fbfc-11eb-9a96-8c8590480788,M,E,N
3493,6f6f1ef4-fbfc-11eb-9a96-8c8590480788,M,E,N
3494,6f6f1f26-fbfc-11eb-9a96-8c8590480788,M,E,N
3495,6f6f1f44-fbfc-11eb-9a96-8c8590480788,M,E,N
3496,6f6f1f6c-fbfc-11eb-9a96-8c8590480788,M,E,N
3497,6f6f1f8a-fbfc-11eb-9a96-8c8590480788,M,E,N
3498,6f6f1fa8-fbfc-11eb-9a96-8c8590480788,M,E,N
3499,6f6f1fd0-fbfc-11eb-9a96-8c8590480788,M,E,N
3500,6f6f1fee-fbfc-11eb-9a96-8c8590480788,M,E,N
3501,6f6f200c-fbfc-11eb-9a96-8c8590480788,M,E,N
3502,6f6f202a-fbfc-11eb-9a96-8c8590480788,M,E,N
3503,6f6f2052-fbfc-11eb-9a96-8c8590480788,M,E,N
3504,6f6f2070-fbfc-11eb-9a96-8c8590480788,M,E,N
3505,6f6f208e-fbfc-11eb-9a96-8c8590480788,M,E,N
3506,6f6f20ac-fbfc-11eb-9a96-8c8590480788,M,E,N
3507,6f6f20ca-fbfc-11eb-9a96-8c8590480788,M,E,N
3508,6f6f20f2-fbfc-11eb-9a96-8c8590480788,M,E,N
3509,6f6f2110-fbfc-11eb-9a96-8c8590480788,M,E,N
3510,6f6f212e-fbfc-11eb-9a96-8c8590480788,M,E,N
3511,6f6f2156-fbfc-11eb-9a96-8c8590480788,M,E,N
3512,6f6f2174-fbfc-11eb-9a96-8c8590480788,M,E,N
3513,6f6f2192-fbfc-11eb-9a96-8c8590480788,M,E,N
3514,6f6f21c4-fbfc-11eb-9a96-8c8590480788,M,E,N
3515,6f6f21e2-fbfc-11eb-9a96-8c8590480788,M,E,N
3516,6f6f2200-fbfc-11eb-9a96-8c8590480788,M,E,N
3517,6f6f2228-fbfc-11eb-9a96-8c8590480788,M,E,N
3518,6f6f2246-fbfc-11eb-9a96-8c8590480788,M,E,N
3519,6f6f2264-fbfc-11eb-9a96-8c8590480788,M,E,N
3520,6f6f2282-fbfc-11eb-9a96-8c8590480788,M,E,N
3521,6f6f22a0-fbfc-11eb-9a96-8c8590480788,M,E,N
3522,6f6f22be-fbfc-11eb-9a96-8c8590480788,M,E,N
3523,6f6f22e6-fbfc-11eb-9a96-8c8590480788,M,E,N
3524,6f6f2304-fbfc-11eb-9a96-8c8590480788,M,E,N
3525,6f6f2322-fbfc-11eb-9a96-8c8590480788,M,E,N
3526,6f6f2340-fbfc-11eb-9a96-8c8590480788,M,E,N
3527,6f6f235e-fbfc-11eb-9a96-8c8590480788,M,E,N
3528,6f6f24c6-fbfc-11eb-9a96-8c8590480788,M,E,N
3529,6f6f24ee-fbfc-11eb-9a96-8c8590480788,M,E,N
3530,6f6f250c-fbfc-11eb-9a96-8c8590480788,M,E,N
3531,6f6f252a-fbfc-11eb-9a96-8c8590480788,M,E,N
3532,6f6f2552-fbfc-11eb-9a96-8c8590480788,M,E,N
3533,6f6f2570-fbfc-11eb-9a96-8c8590480788,M,E,N
3534,6f6f258e-fbfc-11eb-9a96-8c8590480788,M,E,N
3535,6f6f25ac-fbfc-11eb-9a96-8c8590480788,M,E,N
3536,6f6f25ca-fbfc-11eb-9a96-8c8590480788,M,E,N
3537,6f6f2606-fbfc-11eb-9a96-8c8590480788,M,E,N
3538,6f6f2624-fbfc-11eb-9a96-8c8590480788,M,E,N
3539,6f6f2642-fbfc-11eb-9a96-8c8590480788,M,E,N
3540,6f6f266a-fbfc-11eb-9a96-8c8590480788,M,E,N
3541,6f6f2688-fbfc-11eb-9a96-8c8590480788,M,E,N
3542,6f6f26a6-fbfc-11eb-9a96-8c8590480788,M,E,N
3543,6f6f26c4-fbfc-11eb-9a96-8c8590480788,M,E,N
3544,6f6f26e2-fbfc-11eb-9a96-8c8590480788,M,E,N
3545,6f6f270a-fbfc-11eb-9a96-8c8590480788,M,E,N
3546,6f6f2728-fbfc-11eb-9a96-8c8590480788,M,E,N
3547,6f6f2746-fbfc-11eb-9a96-8c8590480788,M,E,N
3548,6f6f2764-fbfc-11eb-9a96-8c8590480788,M,E,N
3549,6f6f2782-fbfc-11eb-9a96-8c8590480788,M,E,N
3550,6f6f27a0-fbfc-11eb-9a96-8c8590480788,M,E,N
3551,6f6f27be-fbfc-11eb-9a96-8c8590480788,M,E,N
3552,6f6f27dc-fbfc-11eb-9a96-8c8590480788,M,E,N
3553,6f6f2804-fbfc-11eb-9a96-8c8590480788,M,E,N
3554,6f6f2822-fbfc-11eb-9a96-8c8590480788,M,E,N
3555,6f6f2840-fbfc-11eb-9a96-8c8590480788,M,E,N
3556,6f6f285e-fbfc-11eb-9a96-8c8590480788,M,E,N
3557,6f6f287c-fbfc-11eb-9a96-8c8590480788,M,E,N
3558,6f6f289a-fbfc-11eb-9a96-8c8590480788,M,E,N
3559,6f6f28b8-fbfc-11eb-9a96-8c8590480788,M,E,N
3560,6f6f28f4-fbfc-11eb-9a96-8c8590480788,M,E,N
3561,6f6f2912-fbfc-11eb-9a96-8c8590480788,M,E,N
3562,6f6f293a-fbfc-11eb-9a96-8c8590480788,M,E,N
3563,6f6f2958-fbfc-11eb-9a96-8c8590480788,M,E,N
3564,6f6f2976-fbfc-11eb-9a96-8c8590480788,M,E,N
3565,6f6f2994-fbfc-11eb-9a96-8c8590480788,M,E,N
3566,6f6f29b2-fbfc-11eb-9a96-8c8590480788,M,E,N
3567,6f6f29da-fbfc-11eb-9a96-8c8590480788,M,E,N
3568,6f6f29f8-fbfc-11eb-9a96-8c8590480788,M,E,N
3569,6f6f2a16-fbfc-11eb-9a96-8c8590480788,M,E,N
3570,6f6f2a34-fbfc-11eb-9a96-8c8590480788,M,E,N
3571,6f6f2a8e-fbfc-11eb-9a96-8c8590480788,M,E,N
3572,6f6f2ab6-fbfc-11eb-9a96-8c8590480788,M,E,N
3573,6f6f2ad4-fbfc-11eb-9a96-8c8590480788,M,E,N
3574,6f6f2af2-fbfc-11eb-9a96-8c8590480788,M,E,N
3575,6f6f2b10-fbfc-11eb-9a96-8c8590480788,M,E,N
3576,6f6f2b38-fbfc-11eb-9a96-8c8590480788,M,E,N
3577,6f6f2b56-fbfc-11eb-9a96-8c8590480788,M,E,N
3578,6f6f2b88-fbfc-11eb-9a96-8c8590480788,M,E,N
3579,6f6f2bb0-fbfc-11eb-9a96-8c8590480788,M,E,N
3580,6f6f2bce-fbfc-11eb-9a96-8c8590480788,M,E,N
3581,6f6f2bec-fbfc-11eb-9a96-8c8590480788,M,E,N
3582,6f6f2c14-fbfc-11eb-9a96-8c8590480788,M,E,N
3583,6f6f2c46-fbfc-11eb-9a96-8c8590480788,M,E,N
3584,6f6f2c64-fbfc-11eb-9a96-8c8590480788,M,E,N
3585,6f6f2c82-fbfc-11eb-9a96-8c8590480788,M,E,N
3586,6f6f2d90-fbfc-11eb-9a96-8c8590480788,M,E,N
3587,6f6f2dea-fbfc-11eb-9a96-8c8590480788,M,E,N
3588,6f6f2e12-fbfc-11eb-9a96-8c8590480788,M,E,N
3589,6f6f2e3a-fbfc-11eb-9a96-8c8590480788,M,E,N
3590,6f6f2e62-fbfc-11eb-9a96-8c8590480788,M,E,N
3591,6f6f2e80-fbfc-11eb-9a96-8c8590480788,M,E,N
3592,6f6f2e9e-fbfc-11eb-9a96-8c8590480788,M,E,N
3593,6f6f2ebc-fbfc-11eb-9a96-8c8590480788,M,E,N
3594,6f6f2eda-fbfc-11eb-9a96-8c8590480788,M,E,N
3595,6f6f2f02-fbfc-11eb-9a96-8c8590480788,M,E,N
3596,6f6f2f20-fbfc-11eb-9a96-8c8590480788,M,E,N
3597,6f6f2f3e-fbfc-11eb-9a96-8c8590480788,M,E,N
3598,6f6f2f5c-fbfc-11eb-9a96-8c8590480788,M,E,N
3599,6f6f2f7a-fbfc-11eb-9a96-8c8590480788,M,E,N
3600,6f6f2fa2-fbfc-11eb-9a96-8c8590480788,M,E,N
3601,6f6f2fc0-fbfc-11eb-9a96-8c8590480788,M,E,N
3602,6f6f2fde-fbfc-11eb-9a96-8c8590480788,M,E,N
3603,6f6f2ffc-fbfc-11eb-9a96-8c8590480788,M,E,N
3604,6f6f301a-fbfc-11eb-9a96-8c8590480788,M,E,N
3605,6f6f3042-fbfc-11eb-9a96-8c8590480788,M,E,N
3606,6f6f3092-fbfc-11eb-9a96-8c8590480788,M,E,N
3607,6f6f30b0-fbfc-11eb-9a96-8c8590480788,M,E,N
3608,6f6f30d8-fbfc-11eb-9a96-8c8590480788,M,E,N
3609,6f6f3100-fbfc-11eb-9a96-8c8590480788,M,E,N
3610,6f6f311e-fbfc-11eb-9a96-8c8590480788,M,E,N
3611,6f6f313c-fbfc-11eb-9a96-8c8590480788,M,E,N
3612,6f6f315a-fbfc-11eb-9a96-8c8590480788,M,E,N
3613,6f6f3182-fbfc-11eb-9a96-8c8590480788,M,E,N
3614,6f6f31a0-fbfc-11eb-9a96-8c8590480788,M,E,N
3615,6f6f31be-fbfc-11eb-9a96-8c8590480788,M,E,N
3616,6f6f31f0-fbfc-11eb-9a96-8c8590480788,M,E,N
3617,6f6f3218-fbfc-11eb-9a96-8c8590480788,M,E,N
3618,6f6f3236-fbfc-11eb-9a96-8c8590480788,M,E,N
3619,6f6f3254-fbfc-11eb-9a96-8c8590480788,M,E,N
3620,6f6f327c-fbfc-11eb-9a96-8c8590480788,M,E,N
3621,6f6f329a-fbfc-11eb-9a96-8c8590480788,M,E,N
3622,6f6f32b8-fbfc-11eb-9a96-8c8590480788,M,E,N
3623,6f6f32d6-fbfc-11eb-9a96-8c8590480788,M,E,N
3624,6f6f32fe-fbfc-11eb-9a96-8c8590480788,M,E,N
3625,6f6f331c-fbfc-11eb-9a96-8c8590480788,M,E,N
3626,6f6f333a-fbfc-11eb-9a96-8c8590480788,M,E,N
3627,6f6f3358-fbfc-11eb-9a96-8c8590480788,M,E,N
3628,6f6f3380-fbfc-11eb-9a96-8c8590480788,M,E,N
3629,6f6f33b2-fbfc-11eb-9a96-8c8590480788,M,E,N
3630,6f6f33d0-fbfc-11eb-9a96-8c8590480788,M,E,N
3631,6f6f33f8-fbfc-11eb-9a96-8c8590480788,M,E,N
3632,6f6f3416-fbfc-11eb-9a96-8c8590480788,M,E,N
3633,6f6f3434-fbfc-11eb-9a96-8c8590480788,M,E,N
3634,6f6f3452-fbfc-11eb-9a96-8c8590480788,M,E,N
3635,6f6f347a-fbfc-11eb-9a96-8c8590480788,M,E,N
3636,6f6f3498-fbfc-11eb-9a96-8c8590480788,M,E,N
3637,6f6f34b6-fbfc-11eb-9a96-8c8590480788,M,E,N
3638,6f6f34d4-fbfc-11eb-9a96-8c8590480788,M,E,N
3639,6f6f34fc-fbfc-11eb-9a96-8c8590480788,M,E,N
3640,6f6f351a-fbfc-11eb-9a96-8c8590480788,M,E,N
3641,6f6f3538-fbfc-11eb-9a96-8c8590480788,M,E,N
3642,6f6f3556-fbfc-11eb-9a96-8c8590480788,M,E,N
3643,6f6f3574-fbfc-11eb-9a96-8c8590480788,M,E,N
3644,6f6f359c-fbfc-11eb-9a96-8c8590480788,M,E,N
3645,6f6f35ba-fbfc-11eb-9a96-8c8590480788,M,E,N
3646,6f6f35d8-fbfc-11eb-9a96-8c8590480788,M,E,N
3647,6f6f35f6-fbfc-11eb-9a96-8c8590480788,M,E,N
3648,6f6f3632-fbfc-11eb-9a96-8c8590480788,M,E,N
3649,6f6f3682-fbfc-11eb-9a96-8c8590480788,M,E,N
3650,6f6f36a0-fbfc-11eb-9a96-8c8590480788,M,E,N
3651,6f6f36c8-fbfc-11eb-9a96-8c8590480788,M,E,N
3652,6f6f36fa-fbfc-11eb-9a96-8c8590480788,M,E,N
3653,6f6f3722-fbfc-11eb-9a96-8c8590480788,M,E,N
3654,6f6f37ea-fbfc-11eb-9a96-8c8590480788,M,E,N
3655,6f6f3858-fbfc-11eb-9a96-8c8590480788,M,E,N
3656,6f6f388a-fbfc-11eb-9a96-8c8590480788,M,E,N
3657,6f6f38a8-fbfc-11eb-9a96-8c8590480788,M,E,N
3658,6f6f38d0-fbfc-11eb-9a96-8c8590480788,M,E,N
3659,6f6f38ee-fbfc-11eb-9a96-8c8590480788,M,E,N
3660,6f6f390c-fbfc-11eb-9a96-8c8590480788,M,E,N
3661,6f6f3934-fbfc-11eb-9a96-8c8590480788,M,E,N
3662,6f6f397a-fbfc-11eb-9a96-8c8590480788,M,E,N
3663,6f6f39a2-fbfc-11eb-9a96-8c8590480788,M,E,N
3664,6f6f39ca-fbfc-11eb-9a96-8c8590480788,M,E,N
3665,6f6f39f2-fbfc-11eb-9a96-8c8590480788,M,E,N
3666,6f6f3a10-fbfc-11eb-9a96-8c8590480788,M,E,N
3667,6f6f3a2e-fbfc-11eb-9a96-8c8590480788,M,E,N
3668,6f6f3a4c-fbfc-11eb-9a96-8c8590480788,M,E,N
3669,6f6f3a74-fbfc-11eb-9a96-8c8590480788,M,E,N
3670,6f6f3a92-fbfc-11eb-9a96-8c8590480788,M,E,N
3671,6f6f3ab0-fbfc-11eb-9a96-8c8590480788,M,E,N
3672,6f6f3ace-fbfc-11eb-9a96-8c8590480788,M,E,N
3673,6f6f3af6-fbfc-11eb-9a96-8c8590480788,M,E,N
3674,6f6f3b14-fbfc-11eb-9a96-8c8590480788,M,E,N
3675,6f6f3b46-fbfc-11eb-9a96-8c8590480788,M,E,N
3676,6f6f3b6e-fbfc-11eb-9a96-8c8590480788,M,E,N
3677,6f6f3b8c-fbfc-11eb-9a96-8c8590480788,M,E,N
3678,6f6f3baa-fbfc-11eb-9a96-8c8590480788,M,E,N
3679,6f6f3be6-fbfc-11eb-9a96-8c8590480788,M,E,N
3680,6f6f3c04-fbfc-11eb-9a96-8c8590480788,M,E,N
3681,6f6f3c22-fbfc-11eb-9a96-8c8590480788,M,E,N
3682,6f6f3c4a-fbfc-11eb-9a96-8c8590480788,M,E,N
3683,6f6f3c68-fbfc-11eb-9a96-8c8590480788,M,E,N
3684,6f6f3c86-fbfc-11eb-9a96-8c8590480788,M,E,N
3685,6f6f3ca4-fbfc-11eb-9a96-8c8590480788,M,E,N
3686,6f6f3cc2-fbfc-11eb-9a96-8c8590480788,M,E,N
3687,6f6f3ce0-fbfc-11eb-9a96-8c8590480788,M,E,N
3688,6f6f3cfe-fbfc-11eb-9a96-8c8590480788,M,E,N
3689,6f6f3d26-fbfc-11eb-9a96-8c8590480788,M,E,N
3690,6f6f3d44-fbfc-11eb-9a96-8c8590480788,M,E,N
3691,6f6f3d62-fbfc-11eb-9a96-8c8590480788,M,E,N
3692,6f6f3d80-fbfc-11eb-9a96-8c8590480788,M,E,N
3693,6f6f3d9e-fbfc-11eb-9a96-8c8590480788,M,E,N
3694,6f6f3dbc-fbfc-11eb-9a96-8c8590480788,M,E,N
3695,6f6f3de4-fbfc-11eb-9a96-8c8590480788,M,E,N
3696,6f6f3e02-fbfc-11eb-9a96-8c8590480788,M,E,N
3697,6f6f3e20-fbfc-11eb-9a96-8c8590480788,M,E,N
3698,6f6f3e52-fbfc-11eb-9a96-8c8590480788,M,E,N
3699,6f6f3e7a-fbfc-11eb-9a96-8c8590480788,M,E,N
3700,6f6f3e98-fbfc-11eb-9a96-8c8590480788,M,E,N
3701,6f6f3eb6-fbfc-11eb-9a96-8c8590480788,M,E,N
3702,6f6f3ed4-fbfc-11eb-9a96-8c8590480788,M,E,N
3703,6f6f3ef2-fbfc-11eb-9a96-8c8590480788,M,E,N
3704,6f6f3f10-fbfc-11eb-9a96-8c8590480788,M,E,N
3705,6f6f3f2e-fbfc-11eb-9a96-8c8590480788,M,E,N
3706,6f6f3f56-fbfc-11eb-9a96-8c8590480788,M,E,N
3707,6f6f3f74-fbfc-11eb-9a96-8c8590480788,M,E,N
3708,6f6f3f92-fbfc-11eb-9a96-8c8590480788,M,E,N
3709,6f6f3fce-fbfc-11eb-9a96-8c8590480788,M,E,N
3710,6f6f3fec-fbfc-11eb-9a96-8c8590480788,M,E,N
3711,6f6f4028-fbfc-11eb-9a96-8c8590480788,M,E,N
3712,6f6f4046-fbfc-11eb-9a96-8c8590480788,M,E,N
3713,6f6f4064-fbfc-11eb-9a96-8c8590480788,M,E,N
3714,6f6f4082-fbfc-11eb-9a96-8c8590480788,M,E,N
3715,6f6f40a0-fbfc-11eb-9a96-8c8590480788,M,E,N
3716,6f6f40c8-fbfc-11eb-9a96-8c8590480788,M,E,N
3717,6f6f40e6-fbfc-11eb-9a96-8c8590480788,M,E,N
3718,6f6f4104-fbfc-11eb-9a96-8c8590480788,M,E,N
3719,6f6f4122-fbfc-11eb-9a96-8c8590480788,M,E,N
3720,6f6f4140-fbfc-11eb-9a96-8c8590480788,M,E,N
3721,6f6f417c-fbfc-11eb-9a96-8c8590480788,M,E,N
3722,6f6f419a-fbfc-11eb-9a96-8c8590480788,M,E,N
3723,6f6f41b8-fbfc-11eb-9a96-8c8590480788,M,E,N
3724,6f6f424e-fbfc-11eb-9a96-8c8590480788,M,E,N
3725,6f6f42ee-fbfc-11eb-9a96-8c8590480788,M,E,N
3726,6f6f4320-fbfc-11eb-9a96-8c8590480788,M,E,N
3727,6f6f4348-fbfc-11eb-9a96-8c8590480788,M,E,N
3728,6f6f4370-fbfc-11eb-9a96-8c8590480788,M,E,N
3729,6f6f438e-fbfc-11eb-9a96-8c8590480788,M,E,N
3730,6f6f43ac-fbfc-11eb-9a96-8c8590480788,M,E,N
3731,6f6f43d4-fbfc-11eb-9a96-8c8590480788,M,E,N
3732,6f6f43f2-fbfc-11eb-9a96-8c8590480788,M,E,N
3733,6f6f4410-fbfc-11eb-9a96-8c8590480788,M,E,N
3734,6f6f442e-fbfc-11eb-9a96-8c8590480788,M,E,N
3735,6f6f444c-fbfc-11eb-9a96-8c8590480788,M,E,N
3736,6f6f4474-fbfc-11eb-9a96-8c8590480788,M,E,N
3737,6f6f4492-fbfc-11eb-9a96-8c8590480788,M,E,N
3738,6f6f44b0-fbfc-11eb-9a96-8c8590480788,M,E,N
3739,6f6f44ce-fbfc-11eb-9a96-8c8590480788,M,E,N
3740,6f6f44f6-fbfc-11eb-9a96-8c8590480788,M,E,N
3741,6f6f4514-fbfc-11eb-9a96-8c8590480788,M,E,N
3742,6f6f4564-fbfc-11eb-9a96-8c8590480788,M,E,N
3743,6f6f4582-fbfc-11eb-9a96-8c8590480788,M,E,N
3744,6f6f45be-fbfc-11eb-9a96-8c8590480788,M,E,N
3745,6f6f45dc-fbfc-11eb-9a96-8c8590480788,M,E,N
3746,6f6f4618-fbfc-11eb-9a96-8c8590480788,M,E,N
3747,6f6f4636-fbfc-11eb-9a96-8c8590480788,M,E,N
3748,6f6f465e-fbfc-11eb-9a96-8c8590480788,M,E,N
3749,6f6f4686-fbfc-11eb-9a96-8c8590480788,M,E,N
3750,6f6f46a4-fbfc-11eb-9a96-8c8590480788,M,E,N
3751,6f6f46c2-fbfc-11eb-9a96-8c8590480788,M,E,N
3752,6f6f46e0-fbfc-11eb-9a96-8c8590480788,M,E,N
3753,6f6f4708-fbfc-11eb-9a96-8c8590480788,M,E,N
3754,6f6f4726-fbfc-11eb-9a96-8c8590480788,M,E,N
3755,6f6f4744-fbfc-11eb-9a96-8c8590480788,M,E,N
3756,6f6f4762-fbfc-11eb-9a96-8c8590480788,M,E,N
3757,6f6f4780-fbfc-11eb-9a96-8c8590480788,M,E,N
3758,6f6f491a-fbfc-11eb-9a96-8c8590480788,M,E,N
3759,6f6f4942-fbfc-11eb-9a96-8c8590480788,M,E,N
3760,6f6f4960-fbfc-11eb-9a96-8c8590480788,M,E,N
3761,6f6f497e-fbfc-11eb-9a96-8c8590480788,M,E,N
3762,6f6f49a6-fbfc-11eb-9a96-8c8590480788,M,E,N
3763,6f6f49c4-fbfc-11eb-9a96-8c8590480788,M,E,N
3764,6f6f49e2-fbfc-11eb-9a96-8c8590480788,M,E,N
3765,6f6f4a00-fbfc-11eb-9a96-8c8590480788,M,E,N
3766,6f6f4a28-fbfc-11eb-9a96-8c8590480788,M,E,N
3767,6f6f4a5a-fbfc-11eb-9a96-8c8590480788,M,E,N
3768,6f6f4a82-fbfc-11eb-9a96-8c8590480788,M,E,N
3769,6f6f4aa0-fbfc-11eb-9a96-8c8590480788,M,E,N
3770,6f6f4abe-fbfc-11eb-9a96-8c8590480788,M,E,N
3771,6f6f4ae6-fbfc-11eb-9a96-8c8590480788,M,E,N
3772,6f6f4b18-fbfc-11eb-9a96-8c8590480788,H,F,S
3773,6f6f4b40-fbfc-11eb-9a96-8c8590480788,H,F,S
3774,6f6f4b72-fbfc-11eb-9a96-8c8590480788,H,F,S
3775,6f6f4b9a-fbfc-11eb-9a96-8c8590480788,H,F,S
3776,6f6f4bb8-fbfc-11eb-9a96-8c8590480788,H,F,S
3777,6f6f4bd6-fbfc-11eb-9a96-8c8590480788,H,F,S
3778,6f6f4bf4-fbfc-11eb-9a96-8c8590480788,H,F,S
3779,6f6f4c12-fbfc-11eb-9a96-8c8590480788,H,F,S
3780,6f6f4c30-fbfc-11eb-9a96-8c8590480788,H,F,S
3781,6f6f4c4e-fbfc-11eb-9a96-8c8590480788,H,F,S
3782,6f6f4c76-fbfc-11eb-9a96-8c8590480788,H,F,S
3783,6f6f4c94-fbfc-11eb-9a96-8c8590480788,H,F,S
3784,6f6f4cb2-fbfc-11eb-9a96-8c8590480788,H,F,S
3785,6f6f4cd0-fbfc-11eb-9a96-8c8590480788,H,F,S
3786,6f6f4cee-fbfc-11eb-9a96-8c8590480788,H,F,S
3787,6f6f4d0c-fbfc-11eb-9a96-8c8590480788,H,F,S
3788,6f6f4d34-fbfc-11eb-9a96-8c8590480788,H,F,S
3789,6f6f4d52-fbfc-11eb-9a96-8c8590480788,H,F,S
3790,6f6f4d8e-fbfc-11eb-9a96-8c8590480788,H,F,S
3791,6f6f4dac-fbfc-11eb-9a96-8c8590480788,H,F,S
